"""X"",""Y"",""OBJECTID"",""src_geo"",""clc_quartier"",""clc_secteur"",""id_arbre"",""haut_tot"",""haut_tronc"",""tronc_diam"",""fk_arb_etat"",""fk_stadedev"",""fk_port"",""fk_pied"",""fk_situation"",""age_estim"",""villeca"",""feuillage"",""remarquable"",""lng"",""lat"""
"1721911.6039,8296246.6131,4414,""orthophoto"",""omissy"",""gymnase_lep"",""79"",12,0.5,130,""en_place"",""adulte"",""semi_libre"",""gazon"",""isolé"",30,""casq"",""conifère"",""non"",3.30475908424973,49.8650319366707"
"1721923.9408,8296224.1292,4415,""orthophoto"",""omissy"",""gymnase_lep"",""80"",13,2,130,""en_place"",""adulte"",""semi_libre"",""gazon"",""isolé"",35,""casq"",""conifère"",""non"",3.30492941495576,49.8648293534056"
"1721931.4325,8296247.7662,4416,""orthophoto"",""omissy"",""gymnase_lep"",""81"",19,3,130,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""casq"",""feuillu"",""non"",3.30503493320228,49.8650415874625"
"1721931.5511,8296249.4319,4417,""orthophoto"",""omissy"",""gymnase_lep"",""82"",19,4,120,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""casq"",""feuillu"",""non"",3.30503667583041,49.865056558385"
"1721948.2487,8296238.2114,4418,""orthophoto"",""omissy"",""gymnase_lep"",""83"",19,4,140,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""casq"",""feuillu"",""non"",3.30526828564594,49.8649550788718"
"1721949.4388,8296235.6735,4419,""orthophoto"",""omissy"",""gymnase_lep"",""84"",18,4,120,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""casq"",""feuillu"",""non"",3.30528469608344,49.8649322192656"
"1721950.4697,8296237.0616,4420,""orthophoto"",""omissy"",""gymnase_lep"",""85"",19,4,120,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""casq"",""feuillu"",""non"",3.30529911188677,49.8649446614831"
"1722010.6676,8296229.0239,4421,""orthophoto"",""omissy"",""gymnase_lep"",""86"",12,2,55,""en_place"",""jeune"",""cépée"",""gazon"",""isolé"",13,""casq"",""conifère"",""non"",3.30613591725624,49.864870220373"
"1722017.4422,8296230.3799,4422,""orthophoto"",""omissy"",""gymnase_lep"",""87"",16,4,140,""non_essouché"",""adulte"",""semi_libre"",""gazon"",""isolé"",35,""casq"",""conifère"",""non"",3.30623021700421,49.8648821656243"
"1721489.2932,8296243.1615,4423,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""1"",7,2,30,""remplacé"",""jeune"",""semi_libre"",""gazon"",""groupe"",10,""ville"",""feuillu"",""non"",3.29888521845884,49.8650160005526"
"1721482.9001,8296245.5875,4424,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""2"",7,2,35,""en_place"",""jeune"",""semi_libre"",""gazon"",""groupe"",10,""ville"",""feuillu"",""non"",3.2987964333397,49.8650380373767"
"1721454.2496,8296246.9113,4425,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""3"",10,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""ville"",""feuillu"",""non"",3.29839802231572,49.8650509519232"
"1721458.1033,8296268.1585,4426,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""4"",10,2,35,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""ville"",""feuillu"",""non"",3.29845278302548,49.8652418353053"
"1721454.3346,8296293.4541,4427,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""5"",7,2,35,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""ville"",""feuillu"",""non"",3.29840174904154,49.8654693845512"
"1721419.1631,8296280.3142,4428,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""6"",10,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""ville"",""feuillu"",""non"",3.29791184729023,49.8653524942707"
"1721380.7117,8296277.1146,4429,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""7"",10,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""ville"",""feuillu"",""non"",3.29737687101103,49.8653250841467"
"1721370.856,8296273.7925,4430,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""8"",10,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""ville"",""feuillu"",""non"",3.29723961200037,49.8652955643451"
"1721364.4691,8296270.1748,4431,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""9"",10,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""ville"",""feuillu"",""non"",3.29715058284182,49.8652632647791"
"1721350.0899,8296249.0008,4432,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""10"",10,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""groupe"",10,""ville"",""feuillu"",""non"",3.29694943789131,49.8650734091222"
"1721349.1813,8296242.5497,4433,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""11"",7,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""groupe"",10,""ville"",""feuillu"",""non"",3.29693644973229,49.8650154434768"
"1721344.7178,8296247.3502,4434,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""12"",7,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""groupe"",10,""ville"",""feuillu"",""non"",3.29687463059238,49.8650587585582"
"1721330.179,8296277.6396,4435,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""13"",7,2,40,""remplacé"",""jeune"",""semi_libre"",""bande_de_terre"",""isolé"",10,""ville"",""feuillu"",""non"",3.29667406499018,49.8653315815952"
"1721290.5711,8296271.9746,4436,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""14"",8,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""isolé"",10,""ville"",""feuillu"",""non"",3.29612287068967,49.8652820416023"
"1721269.1691,8296256.3411,4437,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""15"",7,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""isolé"",10,""ville"",""feuillu"",""non"",3.29582435369947,49.8651422412524"
"1721265.7667,8296237.2416,4438,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""16"",7,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29577599657022,49.8649706493886"
"1721285.0151,8296228.2766,4439,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""17"",10,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""isolé"",10,""ville"",""feuillu"",""non"",3.29604322496192,49.8648893764307"
"1721321.5837,8296234.0562,4440,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""18"",7,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""isolé"",10,""ville"",""feuillu"",""non"",3.29655214919614,49.8649400538457"
"1721311.4128,8296216.69,4441,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""19"",10,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""ville"",""feuillu"",""non"",3.29640974516563,49.8647842828594"
"1721299.1887,8296210.8295,4442,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""20"",7,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""groupe"",10,""ville"",""feuillu"",""non"",3.29623940994813,49.864732023926"
"1721293.6261,8296210.4056,4443,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""21"",7,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""groupe"",10,""ville"",""feuillu"",""non"",3.29616202040347,49.8647284080439"
"1721264.289,8296218.3116,4444,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""22"",7,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29575441838677,49.8648005139456"
"1721268.5423,8296204.9238,4445,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""23"",7,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29581284926058,49.8646800040309"
"1721279.3766,8296190.8003,4446,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""25"",7,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29596277043438,49.8645526492573"
"1721285.9513,8296185.3522,4447,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""26"",7,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29605391777489,49.8645034384827"
"1721358.4165,8296200.1157,4448,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""27"",10,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29706258732247,49.8646336224311"
"1721362.7523,8296200.3279,4449,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""28"",10,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29712290253965,49.864635377633"
"1721368.463,8296200.0907,4450,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""29"",10,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29720231583289,49.8646330441532"
"1721372.8518,8296199.9063,4451,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""30"",7,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29726334659565,49.8646312318472"
"1721377.5844,8296199.3519,4452,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""31"",7,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29732913887652,49.8646260809766"
"1721382.2378,8296197.8456,4453,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""32"",7,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""ville"",""feuillu"",""non"",3.29739377774101,49.8646123749503"
"1721362.9121,8296192.7401,4454,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""33"",7,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""groupe"",10,""ville"",""feuillu"",""non"",3.29712471203966,49.8645671550783"
"1721368.5961,8296193.9306,4455,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""34"",7,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""groupe"",10,""ville"",""feuillu"",""non"",3.29720383160965,49.8645776580511"
"1721364.7392,8296173.7577,4456,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""35"",7,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""ville"",""feuillu"",""non"",3.29714909047791,49.8643964324711"
"1721363.2312,8296180.9487,4457,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""36"",14,3,150,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",30,""ville"",""feuillu"",""non"",3.29712850829395,49.8644611351043"
"1721366.9848,8296185.1265,4458,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""37"",14,3,140,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",30,""ville"",""feuillu"",""non"",3.29718094182055,49.8644985628725"
"1721371.0826,8296185.4972,4459,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""38"",14,2,150,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",30,""ville"",""feuillu"",""non"",3.2972379553377,49.8645017513611"
"1721380.3358,8296187.4286,4460,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""39"",14,2,155,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",30,""ville"",""feuillu"",""non"",3.29736675662015,49.8645187895212"
"1721386.2842,8296188.3548,4461,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""40"",14,3,140,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",30,""ville"",""feuillu"",""non"",3.29744953911109,49.8645269068696"
"1721390.1177,8296188.9899,4462,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""41"",14,3,110,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",30,""ville"",""feuillu"",""non"",3.2975028911303,49.8645324815867"
"1721394.4799,8296189.5722,4463,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""42"",14,2,130,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",30,""ville"",""feuillu"",""non"",3.29756359359408,49.8645375629585"
"1721412.0087,8296188.5703,4464,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""43"",14,2,155,""en_place"",""adulte"",""réduit_relâché"",""bande_de_terre"",""alignement"",30,""ville"",""feuillu"",""non"",3.29780733449058,49.8645279375761"
"1721413.49,8296183.3357,4465,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""44"",14,2,130,""en_place"",""adulte"",""réduit_relâché"",""bande_de_terre"",""alignement"",30,""ville"",""feuillu"",""non"",3.29782765120678,49.8644808244767"
"1721414.7862,8296178.1275,4466,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""45"",14,2,135,""en_place"",""adulte"",""réduit_relâché"",""bande_de_terre"",""alignement"",30,""ville"",""feuillu"",""non"",3.29784539490629,49.864433955247"
"1721495.7599,8296173.1342,4467,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""46"",19,2,150,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""isolé"",40,""ville"",""feuillu"",""non"",3.29897132432367,49.8643862021989"
"1721785.0522,8295754.3222,4468,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""12"",13,4,130,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.30297162392053,49.8606106243189"
"1721498.5987,8296194.2191,4469,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""47"",4,2,15,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""groupe"",5,""ville"",""feuillu"",""non"",3.29901196210084,49.864575662176"
"1721500.9775,8296199.1767,4470,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""48"",4,2,15,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""groupe"",5,""ville"",""feuillu"",""non"",3.29904531877021,49.8646201484607"
"1721499.6549,8296203.6379,4471,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""49"",4,2,15,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""groupe"",5,""ville"",""feuillu"",""non"",3.29902716804576,49.8646603030167"
"1721497.8705,8296202.2827,4472,""orthophoto"",""quartier_de_l'europe"",""gymnase_bertrand_gamess"",""50"",4,2,15,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""groupe"",5,""ville"",""feuillu"",""non"",3.29900227580224,49.8646481824918"
"1721815.6202,8295662.398,4473,""orthophoto"",""quartier_de_l'europe"",""rue_laplace"",""1"",6,2,15,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",8,""ville"",""feuillu"",""non"",3.3033916291607,49.8597830952773"
"1721855.3055,8295683.186,4474,""orthophoto"",""quartier_de_l'europe"",""rue_laplace"",""2"",6,2,90,""abattu"",""adulte"",""semi_libre"",""gazon"",""isolé"",25,""ville"",""feuillu"",""non"",3.30394468748058,49.8599685596917"
"1721871.1971,8295669.7578,4475,""orthophoto"",""quartier_de_l'europe"",""rue_laplace"",""3"",18,3,160,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""ville"",""feuillu"",""non"",3.30416494352049,49.8598472631238"
"1721874.5292,8295663.9419,4476,""orthophoto"",""quartier_de_l'europe"",""rue_laplace"",""4"",20,3,140,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""ville"",""feuillu"",""non"",3.30421095876261,49.8597948560571"
"1721875.7197,8295658.6015,4477,""orthophoto"",""quartier_de_l'europe"",""rue_laplace"",""5"",16,3,140,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""ville"",""feuillu"",""non"",3.3042272173421,49.8597468010498"
"1721876.7515,8295653.9749,4478,""orthophoto"",""quartier_de_l'europe"",""rue_laplace"",""6"",18,3,165,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""ville"",""feuillu"",""non"",3.30424130864614,49.8597051690762"
"1721859.5927,8295655.8494,4479,""orthophoto"",""quartier_de_l'europe"",""rue_laplace"",""7"",26,4,259.5,""en_place"",""adulte"",""semi_libre"",""gazon"",""isolé"",40,""ville"",""feuillu"",""non"",3.30400278711862,49.8597226394993"
"1721812.3967,8295706.7823,4480,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""1"",12,2,160,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.3033492666275,49.8601822418868"
"1721816.5208,8295708.9641,4481,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""2"",12,2,145,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.3034067419503,49.8602017088799"
"1721811.8401,8295716.3,4482,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""3"",12,2,150,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.30334205486253,49.8602678294147"
"1721809.4205,8295719.7499,4483,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""4"",13,3,105,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.30330859700138,49.8602989321671"
"1721805.9431,8295724.1777,4484,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""5"",13,4,135,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.30326048250594,49.8603388645713"
"1721803.5842,8295727.6963,4485,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""6"",14,3,130,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.30322787252192,49.8603705827573"
"1721800.8764,8295731.6723,4486,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""7"",14,3,145,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.30319043571015,49.8604064256511"
"1721795.9048,8295739.0742,4487,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""8"",14,3,145,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.30312170614197,49.8604731498671"
"1721792.943,8295743.2828,4488,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""9"",13,3,125,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.30308074967529,49.8605110929993"
"1721790.2986,8295746.9203,4489,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""10"",14,4,135,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.30304417557018,49.8605438903327"
"1721784.4392,8295751.1919,4490,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""11"",13,3,120,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",45,""ville"",""feuillu"",""non"",3.30296292509123,49.8605825037986"
"1721762.3744,8295781.3282,4491,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""13"",17,4,145,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""isolé"",40,""ville"",""conifère"",""non"",3.30265773726214,49.8608542311414"
"1721796.8116,8295807.7111,4492,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""14"",10,2,140,""en_place"",""adulte"",""semi_libre"",""gazon"",""isolé"",40,""ville"",""feuillu"",""non"",3.30313812873205,49.8610901874899"
"1721818.5958,8295771.4939,4493,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""15"",20,3,180,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""ville"",""feuillu"",""non"",3.303439074973,49.8607637995546"
"1721818.431,8295768.4534,4494,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""16"",16,3,155,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""ville"",""feuillu"",""non"",3.30343661404945,49.8607364702989"
"1721819.1255,8295765.347,4495,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""17"",12,3,125,""essouché"",""adulte"",""semi_libre"",""gazon"",""groupe"",35,""ville"",""feuillu"",""non"",3.30344609991947,49.8607085176991"
"1721830.4969,8295746.1479,4496,""orthophoto"",""quartier_de_l'europe"",""rue_louis_galvani"",""18"",7,2,180,""en_place"",""adulte"",""semi_libre"",""gazon"",""isolé"",40,""ville"",""feuillu"",""non"",3.30360317639147,49.8605355021948"
"1721768.1422,8295608.4673,4497,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""1"",13,2,175,""en_place"",""adulte"",""semi_libre"",""gazon"",""isolé"",45,""ville"",""feuillu"",""non"",3.30272836487029,49.8592999428155"
"1721758.9365,8295599.2983,4498,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""2"",20,4.5,100,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",30,""ville"",""feuillu"",""non"",3.30259983479479,49.8592178401476"
"1721755.5467,8295595.1977,4499,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""3"",9,2,190,""supprimé"",""adulte"",""semi_libre"",""gazon"",""groupe"",45,""ville"",""feuillu"",""non"",3.30255246633713,49.8591810957336"
"1721774.803,8295578.4255,4500,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""4"",12,3,75,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""groupe"",25,""ville"",""feuillu"",""non"",3.30281932875648,49.8590296173059"
"1721776.4873,8295585.7294,4501,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""5"",8,3,90,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""groupe"",25,""ville"",""feuillu"",""non"",3.30284315704711,49.8590952216139"
"1721782.2844,8295582.8948,4502,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""6"",12,4,90,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30292361851077,49.8590695295923"
"1721784.7647,8295580.008,4503,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""7"",12,4,75,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30295795116696,49.8590434872285"
"1721787.4753,8295576.3071,4504,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""8"",14,4,100,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30299544131711,49.859010117536"
"1721790.0139,8295572.8177,4505,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""9"",13,4,95,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30303055120349,49.8589786554655"
"1721792.3409,8295570.0155,4506,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""10"",15,4,95,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30306275653914,49.8589533791562"
"1721795.0381,8295566.8962,4507,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""11"",12,3,80,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30310009249239,49.8589252387053"
"1721797.4709,8295563.8297,4508,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""12"",14,3,85,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30313375440771,49.8588975824252"
"1721800.1681,8295560.7632,4509,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""13"",16,2,145,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30317109321016,49.8588699166422"
"1721805.4568,8295554.2074,4510,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""14"",9,3,70,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30324427726809,49.8588107877098"
"1721807.7839,8295550.8765,4511,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""15"",14,3,75,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30327645440155,49.8587807581311"
"1721810.481,8295548.0744,4512,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""16"",12,3,70,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30331380633491,49.8587554693572"
"1721813.3897,8295544.9551,4513,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""17"",12,2,80,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30335408324701,49.8587273212259"
"1721816.4044,8295540.9899,4514,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""18"",12,3,100,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.30339578720191,49.8586915643228"
"1721819.1015,8295537.7118,4515,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""19"",16,2,115,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",25,""ville"",""feuillu"",""non"",3.3034331125475,49.8586619960965"
"1721809.3184,8295544.0027,4516,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""20"",13,2,120,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""groupe"",25,""ville"",""feuillu"",""non"",3.30329741224734,49.8587189050517"
"1721804.6653,8295544.0548,4517,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""21"",16,3,110,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""groupe"",25,""ville"",""feuillu"",""non"",3.30323270618763,49.8587195405642"
"1721788.9051,8295562.3478,4518,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""22"",14,4,130,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",25,""ville"",""feuillu"",""non"",3.30301455027815,49.8588845670495"
"1721782.8233,8295568.1634,4519,""orthophoto"",""quartier_de_l'europe"",""rue_archimède"",""23"",12,4,85,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",25,""ville"",""feuillu"",""non"",3.30293029535617,49.8589370696228"
